#numero,fecha,importe,tercero,beneficiario,descripcion,programa
F/2017/2874 ,2017-02-14,39.33,B15074016,COMERCIAL ELECTRONICA CORUÑESA S L,"IMPUTACION DA FRA. 35 AO EXERCICIO 2017, SUBMINISTRO DE FLUORESCENTES PARA CENTRO CIVICO DE MESOIRO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/2875 ,2017-02-14,11385.64,B15166960,ESCOLA INFANTIL OS CATIVOS SL,FRA. Emit- 1: APORTACION EIM OS CATIVOS FEBREIRO 2017. ,323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/2876 ,2017-02-14,2268.05,B15111719,ANGEL ROADE S L,FRA.Nº 0000142/17 SERIE 00 REPARAR O MECANISMO DE APERTURA DA PORTA CORREDIZA DO LATERAL DO MERCADO DE SAN AGUSTIN ,"4312 - MERCADOS, ABASTOS Y LONJAS "
F/2017/2885 ,2017-02-15,404.14,A15000227,COMPAÑIA DE TRANVIAS DE LA CORUÑA SA,"FRA. 17- 014, 1 PASE DE LIBRE CIRCULACION PARA EL TRANSPORTE URBANO DE PERSONAL MUNICIPAL 2017 ",130 - ADMINISTRACIÓN GENERAL DE LA SEGURIDAD Y PROTECCIÓN CIVIL. 
F/2017/2906 ,2017-02-15,171.82,B70359104,CEMARP CARPINTERIA Y EBANISTERIA SL,Fact. 17- 18 Reparación de puerta corredera en aseo de discapacitados en el edificio de la Franja ,[ANTICIPO DE CAJA]
F/2017/2907 ,2017-02-15,77.44,*,[Anonimizado]*,"IMPUTACION DA FRA. P17/010 AO EXERCICIO 2017, REPARACION DE ESTORES ENROLLABLES EN CENTRO CIVICO DE MONELOS O 28/12/2016 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/2925 ,2017-02-15,181.5,B15721608,GUILLERMO COSQUE SL,Servicios  Traduccion Simultanea Salon Dorado de El Ayuntamineto de A Coruña. ACTO DIA 11 FEBREIRO - ARCO ATLANTICO ,[ANTICIPO DE CAJA]
F/2017/2935 ,2017-02-15,2238.5,A83076687,AENOR INTERNACIONAL SAU,FRA. Nº 17001455. AUDITORIA DE RENOVACION ISO 50001 ,1729 - PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE. OTROS 
F/2017/2936 ,2017-02-15,1119.25,A83076687,AENOR INTERNACIONAL SAU,FRA. Nº 17001456. AUDITORIA DE RENOVACION ISO 9001 ,1729 - PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE. OTROS 
F/2017/2938 ,2017-02-15,4690.0,B15433584,PANDESOIL S L,"FAC. 2017/17 000328, SUMINISTRO DE GASÓLEO C PARA EL PARQUE DE BOMBEROS ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/2945 ,2017-02-15,5025.0,B15433584,PANDESOIL S L,"FAC. 2017/17 000332, SUMINISTRO GASOLEO C, CALEFACCIÓN ESTACIÓN DE AUTOBUSES ",[ANTICIPO DE CAJA]
F/2017/2950 ,2017-02-15,239334.51,A80364243,CLECE S A,"FRA. 049230000317FAC, XANEIRO, SERVIZO AXUDA A DOMICILIO SAD DEPENDENCIA ",[ANTICIPO DE CAJA]
F/2017/2951 ,2017-02-15,44.82,A15066913,ANTONIO PAZOS SA,AUTOMATICO ORBIS T-20 ESCALERA ( FRA. ANPASA A-701.228 DE FECHA 15-2-17 ) / CAJA TICINO 24502 ESTANCA 2MODS. C/TAPA ( FR ,[ANTICIPO DE CAJA]
F/2017/2952 ,2017-02-15,157.3,*,[Anonimizado]*,"FAC. 17/401, ENMARCACIÓN LÁMINA DO ILUSTRADOR XOSÉ COBAS PARA BIBLIOTECAS MUNICIPAIS ",[ANTICIPO DE CAJA]
F/2017/2954 ,2017-02-15,1564.82,A15456585,ALTIA CONSULTORES SA,Servicio de soporte a la gestión y mantenimiento de las webs municipales. Expediente.- As-50/2014. Periodo asistencia de ,[ANTICIPO DE CAJA]
F/2017/2955 ,2017-02-15,7403.7,A15456585,ALTIA CONSULTORES SA,Servicio de mantenimiento de licencias Oracle del Ayuntamiento A Coruña. Referencia M-6/2014. Mes de enero de 2017. ,[ANTICIPO DE CAJA]
F/2017/2956 ,2017-02-15,102.12,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTACIÓN FRA. 2B70009589 AO EXERCICIO 2017, MANTEMENTO ASCENSORES FUNDACIÓN LUIS SEOANE, NOVEMBRO 2016 ",[ANTICIPO DE CAJA]
F/2017/2957 ,2017-02-15,102.12,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTACIÓN FRA. 2B70009590 AO EXERCICIO 2017, SERVIZO MANTEMENTO ASCENSOR FUNDACIÓN LUIS SEOANE, DECEMBRO 2016 ",[ANTICIPO DE CAJA]
F/2017/2958 ,2017-02-15,133.1,B70130885,INFORMATICA Y NETWORKING COMPOSTELA S L U,REPARACION DE IMPRESORA DE CARNETS DATACARD SP 35 PLUS DO CENTRO MUNICIPAL DE INFORMACION XUVENIL ,[ANTICIPO DE CAJA]
F/2017/2959 ,2017-02-15,102.12,B46001897,THYSSENKRUPP ELEVADORES SLU,"FRA. 2B70009591, SERVIZO MANTEMENTO ASCENSOR FUNDACIÓN LUIS SEOANE, XANEIRO 2017 ",[ANTICIPO DE CAJA]
F/2017/2960 ,2017-02-15,102.12,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTACIÓN FRA. 2B70009588 AO EXERCICIO 2017, MANTEMENTO DOS ASCENSORES NA FUNDACIÓN LUIS SEOANE, OUTUBRO 2016 ",[ANTICIPO DE CAJA]
F/2017/2961 ,2017-02-15,288.89,A50086412,INSTRUMENTACION Y COMPONENTES SA,PRORROGA MANTENIMIENTO DEL SOFTWARE DATA PROTECTOR PERIODO FACTURADO:  01/01/17 A 31/01/17 /  OFICINA CONTABLE LA0002336 ,[ANTICIPO DE CAJA]
F/2017/2963 ,2017-02-15,712.19,B70267695,BRIGANTIUM JOMABE SL,"FRA. FV6/0000178, REPARACION DE DIVERSOS EQUIPOS DE BOMBEROS ",[ANTICIPO DE CAJA]
F/2017/2964 ,2017-02-15,110.22,G28029643,SOCIEDADE XERAL DE AUTORES E EDITORES,"IMPUTACIÓN FRA. 0028183267 AO EXERCICIO 2017, DEREITOS DE AUTOR DO CONCERTO DA BANDA MUNICIPAL O 04/12/2016 ",[ANTICIPO DE CAJA]
F/2017/2965 ,2017-02-15,825.21,A28166007,TELECOMUNICACION ELECTRONICA Y CONMUTACION S A,"FACT. 52633310037081 MANTENIMIENTO DE LOS EQUIPOS HISCAN MUNICIPALES, CUATRO TRIMESTRE 2016 ",[ANTICIPO DE CAJA]
F/2017/2966 ,2017-02-15,110.22,G28029643,SOCIEDADE XERAL DE AUTORES E EDITORES,"IMPUTACIÓN FRA. 0028183268 AO EXERCICIO 2017, DEREITOS DE AUTOR DO CONCERTO DA BANDA MUNICIPAL O 20/12/2016 ",[ANTICIPO DE CAJA]
F/2017/2967 ,2017-02-15,116.01,G28029643,SOCIEDADE XERAL DE AUTORES E EDITORES,"IMPUTACIÓN FRA. 0028183265 AO EXERCICIO 2017, DEREITOS DE AUTOR DO CONCERTO DA BANDA MUNICIPAL O 23/10/16 ",[ANTICIPO DE CAJA]
F/2017/2968 ,2017-02-15,110.22,G28029643,SOCIEDADE XERAL DE AUTORES E EDITORES,"IMPUTACIÓN FRA. 0028183266 AO EXERCICIO 2017, DEREITOS DE AUTOR DO CONCERTO DA BANDA MUNICIPAL O 18/12/2016 ",[ANTICIPO DE CAJA]
F/2017/2969 ,2017-02-15,834878.37,A82741067,COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES S A  CESPA,FRA. Nº 5603135031. DECEMBRO 2016. RECOLLIDA DO LIXO ,[ANTICIPO DE CAJA]
F/2017/2971 ,2017-02-15,2670.41,A82741067,COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES S A  CESPA,FRA. Nº 5603135032. IMPUESTOS MUNICIPALES (SEGÚN PLIEGO) ,[ANTICIPO DE CAJA]
F/2017/2972 ,2017-02-15,1468.56,B82591470,HEWLETT PACKARD SERVICIOS ESPAÑA SL,"70R201053001/TECH DATA ESPANA, S.L.U / 70R936015001/TECH DATA ESPANA, S.L.U. / AYUNTAMIENTO DE A CORUÑA / 70R074609001/V ",[ANTICIPO DE CAJA]
F/2017/2973 ,2017-02-15,496.71,B82591470,HEWLETT PACKARD SERVICIOS ESPAÑA SL,"70R201053001/TECH DATA ESPANA, S.L.U / 70R936015001/TECH DATA ESPANA, S.L.U. / AYUNTAMIENTO DE A CORUÑA / 70R074609001/V ",[ANTICIPO DE CAJA]
F/2017/2974 ,2017-02-15,3.64,*,[Anonimizado]*,FAC. A800 NOTA SIMPLE INFORMATIVA REGISTRO PROPIEDAD DE A CORUÑA Nº 1. PATRIMONIO URBANISMO ,[ANTICIPO DE CAJA]
F/2017/2977 ,2017-02-15,1815.0,G15047095,REAL SOCIEDAD DEPORTIVA HIPICA DE LA CORUÑA,FRA: B 000027_GASTOS MANTEMENTO POR USO GALERIA DE TIRO PARA FORMACION DA POLICA LOCAL 2016 ,[ANTICIPO DE CAJA]
F/2017/2978 ,2017-02-15,249.04,J70443254,LIBRARIA BERBIRIANA SC,"FAC. 1/16, FONDOS PARA BIBLIOTECA MONTE ALTO ",[ANTICIPO DE CAJA]
F/2017/2979 ,2017-02-15,14.54,*,[Anonimizado]*,FAC. A196 NOTA SIMPLE INFORMATIVA REG. PROPIEDAD 4. DEP. LICENCIAS ,[ANTICIPO DE CAJA]
F/2017/2980 ,2017-02-15,4849.68,A15000227,COMPAÑIA DE TRANVIAS DE LA CORUÑA SA,FACT. 17- 0015 IMPORTE DE 12 PASES DE LIBRE CIRCULACION PARA TRANSPORTE URBANO DE PERSONAL MUNICIPAL EN 2017 ,[ANTICIPO DE CAJA]
F/2017/2981 ,2017-02-15,5161.62,B70038443,PROHIBIDA LA ENTRADA AL LABORATORIO S L,IMPUTACIÓN AO EXERCICIO 2017 DA FRA FV 118 DESEÑO GRAFICO PARA GALA CORUÑA CORRE 2015-2016 ,[ANTICIPO DE CAJA]
F/2017/2982 ,2017-02-15,6146.8,B70454509,GESTION SISTEMAS METALICOS SLU,"FACT. G17 1 DESMONTAJE DE VIDRIOS DE CUBIER TA Y ELEMENTOS VARIOS, ANTIGUA CAFETERIA REMANSO ",[ANTICIPO DE CAJA]
F/2017/2983 ,2017-02-15,78.65,A15066913,ANTONIO PAZOS SA,RODETE SACI MAGNUS-4 1000 NORYL (21) ( FRA. ANPASA A-701.249 DE FECHA 15-2-17 ) ,[ANTICIPO DE CAJA]
F/2017/2985 ,2017-02-16,393.81,A61797536,GAS NATURAL COMERCIALIZADORA SA,IMPUTACIÓN AO EXERCICIO 2017 DA FRA PI17142000013967 GAS NATURAL POLIDEPORTIVO LABAÑOU. (13/12/2016-12/01/2017) ,[ANTICIPO DE CAJA]
F/2017/2986 ,2017-02-16,400.9,A61797536,GAS NATURAL COMERCIALIZADORA SA,IMPUTACIÓN AO EXERCICIO 2017 DA FRA PI17142000013126 GAS NATURAL SAGRADA FAMILIA (13/12/2016-12/01/2017) ,[ANTICIPO DE CAJA]
F/2017/2987 ,2017-02-16,3368.2,A61797536,GAS NATURAL COMERCIALIZADORA SA,FACTURA PI17142000013539 POLO SERVIZO DE SUMBINISTRACIÓN GAS DO 13/12/2016 AO 12/01/17 ,[ANTICIPO DE CAJA]
F/2017/2988 ,2017-02-16,1295.97,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2989 ,2017-02-16,1013.12,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2990 ,2017-02-16,1440.53,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2991 ,2017-02-16,1067.52,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2992 ,2017-02-16,910.5,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2993 ,2017-02-16,960.51,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* / ALQUILER DE EQUI ",[ANTICIPO DE CAJA]
F/2017/2994 ,2017-02-16,1621.45,A61797536,GAS NATURAL COMERCIALIZADORA SA,"CUOTA FIJA ( 2.0 ) / TÉRMINO VARIABLE / IMPUESTO ESPECIAL HIDROCARBUROS - EPÍGRAFE 1.9 (1,15 Eur/Gj)* ",[ANTICIPO DE CAJA]
F/2017/2996 ,2017-02-16,1273.2,A61797536,GAS NATURAL COMERCIALIZADORA SA,FRA PI171420000039470 GAS NATURAL PISCINA RIAZOR. (29/12/2016-25/01/2017) ,[ANTICIPO DE CAJA]
F/2017/2997 ,2017-02-16,230.69,A61797536,GAS NATURAL COMERCIALIZADORA SA,FRA PI17142000039884 GAS NATURAL NOVO MESOIRO E SAGRADA FAMILIA (30/12/2016-26/01/2017) ,[ANTICIPO DE CAJA]
F/2017/2998 ,2017-02-16,26219.96,A61797536,GAS NATURAL COMERCIALIZADORA SA,FRA PI17142000046391 GAS NATURAL PISCINA SAN DIEGO XANEIRO 2017. ,[ANTICIPO DE CAJA]
F/2017/3001 ,2017-02-16,466.46,A10005510,VIAJES HALCON S A,PASAJERO: XULIO XOSE FERREIRO BAAMONDE  - COMPAÑIA: AIR EUROPA  - BILLETE AÉREO Nº : 1220798484  - TRAYECTO : MADRID/LA  ,[ANTICIPO DE CAJA]
F/2017/3004 ,2017-02-16,63.86,A15000193,CASTROMIL SA,"FRA. A A59/17:  SERVIZOS TRANSPORTE PROGRAMA RADIO EN VALOR, ENERO 2017. ",[ANTICIPO DE CAJA]
F/2017/3005 ,2017-02-16,735.3,A15000193,CASTROMIL SA,"FRA A A61/16: SERVIZOS TRANSPORTE PROGRAMA XUNTARTE, 27/01/2017. ",[ANTICIPO DE CAJA]
F/2017/3006 ,2017-02-16,1660.36,A15000193,CASTROMIL SA,"FRA. A A60/16: SERVIZOS TRANSORTE PROGRAMA CORUÑA DE AVENTURA, ENERO 2017.  ",[ANTICIPO DE CAJA]
F/2017/3008 ,2017-02-16,582.87,B15673676,M COUCEIRO LIBRERIAS SL,"FRA. Emit- 037, FONDOS PARA BIBLIOTECA SAGRADA FAMILIA ",[ANTICIPO DE CAJA]
F/2017/3009 ,2017-02-16,83.28,*,[Anonimizado]*,MATERIALES PARA TALLERES DE EXPLORADOMUS ,[ANTICIPO DE CAJA]
F/2017/3010 ,2017-02-16,7.85,*,[Anonimizado]*,MATERIALES PARA MÓDULO POMPAS. PALACETE ,[ANTICIPO DE CAJA]
F/2017/3011 ,2017-02-16,4806.12,*,[Anonimizado]*,Cuota 1ª semestralidad 2017 ,[ANTICIPO DE CAJA]
F/2017/3015 ,2017-02-16,217.8,*,[Anonimizado]*,Fact. 3 Encuadernación de Tomos de Alcaldía y Junta de Gobierno para Actas ,[ANTICIPO DE CAJA]
F/2017/3016 ,2017-02-16,147.08,B15978356,GALICOM COMUNICACIONES SL,"FRA. 17 44, SUMINISTRO DE 13 ROLLOS DE CINTA DE BALIZAMIENTO ""PROTECCIÓN CIVIL"" DE 100 M. ",[ANTICIPO DE CAJA]
F/2017/3017 ,2017-02-16,222.22,*,[Anonimizado]*,URBANISMO. INSERCIÓN ANUNCIO DOG EXP CUP 1/16 DE PLANEAMIENTO ,[ANTICIPO DE CAJA]
F/2017/3019 ,2017-02-16,144.07,*,[Anonimizado]*,"IMPUTAR A ORZAMENTO PRORROGADO VIXENTE SEGUN BASE 5ª II, FRA F-6: REPOSICION PEZAS MANTEMENTO CALEFACC. CEIP ALBORADA. ",323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/3020 ,2017-02-16,222.15,*,[Anonimizado]*,FAC. F-8: PEZAS REPOSTO REPARACIONES CALEFACCION VARIOS CEIP. ,323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/3021 ,2017-02-16,480.46,*,[Anonimizado]*,FAC. F-12 : PEZAS REPOSTO TRABALLOS MANTEMENTO EN VARIOS CEIP. ,323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/3023 ,2017-02-16,119.0,B15166960,ESCOLA INFANTIL OS CATIVOS SL,"FRA. 2, XANEIRO, PROGRAMA DE AXUDAS PARA O PAGO DE ESCOLAS INFANTIS ""OS CATIVOS"" ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3024 ,2017-02-16,103.45,*,[Anonimizado]*,FAC. F-15 : PEZAS REPOSTO TRABALLOS MANTEMENTO CALEFACCION CEIP Nº SRA DEL ROSARIO.  ,323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/3025 ,2017-02-16,1893.21,B15535552,MERCARTABRIA SLU,"FRA. FN FN2017166 SUBMINISTRACION DE ALIMENTOS E OUTROS PRODUTOS PARA A REDE DE ACOLLIDA, XANEIRO 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3027 ,2017-02-16,2030.57,B15375975,TALLER ELECTRICO GOMEZ S L,"FRA. 2017- 077, REPARACION DE DIVERSOS VEHICULOS DE BOMBEROS  ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/3031 ,2017-02-16,1120.0,A28839447,MAWERSA SA,"IMPUTACION DA FRA. 2016- 2869 AO EXERCICIO 2017, DECEMBRO 2016, PROGRAMA BOLSAS COMEDOR COLEXIO CALASANZ ESCOLAPIOS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3032 ,2017-02-16,1120.0,A28839447,MAWERSA SA,"FRA. 2017- 34, XANEIRO, PROGRAMA BOLSAS COMEDOR COLEXIO CALASANZ ESCOLAPIOS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3033 ,2017-02-16,117856.87,A80241789,FERROVIAL SERVICIOS SA,FRA 5600066709 SERVICIOS COMPLEMENTARIOS PARA EL FUNCIONAMIENTO DE LAS INSTALACIONES DEPORTIVAS MUNICIPALES XANEIRO. ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/3034 ,2017-02-16,2843.5,*,[Anonimizado]*,FRA/ Nº AYTO 1. Recopilación de información y redacción catálogo y folletos informativos subvenc. obras rehabilitac. viv ,1522 - CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN 
F/2017/3035 ,2017-02-16,1879.94,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FRA 0001170034, SERVIZO AUXILIARES, ATENCIÓN PÚBLICO, MANTEMENTO,MONTAXE E DESMONTE EXPOSICIÓNS CASAS MUSEO, XANEIRO/17 ",334 - PROMOCIÓN CULTURAL. 
F/2017/3037 ,2017-02-16,434.26,B15813306,LOUZAO VEHICULOS INDUSTRIALES CORUÑA S L U,"FRA. Rect-12107124 2, REPARACION DE VEHICULO C0468BF DE BOMBEROS  ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/3038 ,2017-02-16,360.37,B15813306,LOUZAO VEHICULOS INDUSTRIALES CORUÑA S L U,"FRA. 12107386 3, REPARACION DE VEHICULO 7172GMH DE BOMBEROS ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/3039 ,2017-02-16,1672.4,B15813306,LOUZAO VEHICULOS INDUSTRIALES CORUÑA S L U,"FRA. 12108756 4, REPARACION DE VEHICULO 3236GMC DE BOMBEROS ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/3044 ,2017-02-16,610.69,B70322573,ALFICOR VENTANAS Y CUBIERTAS SL,"FRA. 10, REPARACION DE PORTAS PLEGABLES EN CENTRO CIVICO OS MALLOS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3045 ,2017-02-16,107.69,B15636996,VIFER Y DE DIEGO SL,"FRA. A17 99, CARTELAS PARA EXPOSICIÓN CORUÑA CATRO TEMAS (FRANCISCO PILLADO) ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/3046 ,2017-02-16,421.52,B15636996,VIFER Y DE DIEGO SL,"FRA. A17 344, LONA E CARTELAS PARA EXPOSICIÓN AIRIÑOS AIRES, ROSALÍA (XURXO LOBATO) ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/3047 ,2017-02-17,102.56,A10005510,VIAJES HALCON S A,FRA: 117000057099_ALOXAMENTO DESPRAZAMENTO A MADRID DE JUAN C.PRADO DEL VALLE (13 E 14 DE FEB.2017) ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/3048 ,2017-02-17,306.46,A10005510,VIAJES HALCON S A,FRA: 117000057098_LOCOMOCION DESPRAZAMENTO A MADRID DE JUAN C.PRADO DEL VALLE (13 E 14 DE FEB.2017) ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/3049 ,2017-02-17,212.96,B15205396,COBOS PAVON S L,FRA.Nº 2 SERIE M170075 REPARACION MAQUINA DE SOLDAR: PLACA SUPERIOR ARC 200 ,241 - FOMENTO DEL EMPLEO. 
F/2017/3050 ,2017-02-17,121.0,*,[Anonimizado]*,Fact. 100 Tapizado de silla para la Concejalía de Medio Ambiente ,[ANTICIPO DE CAJA]
F/2017/3070 ,2017-02-17,4.95,*,[Anonimizado]*,FRA. A-3809114 TAXA POR DILIXENCIADO DE LIBROS DE SAÚDE PUBLICA ,[ANTICIPO DE CAJA]
F/2017/3071 ,2017-02-17,389.52,*,[Anonimizado]*,FRA. D400898 PUBLICACION DE ANUNCIO DE LICITACIÓN EN DOG REF. AS-74/2016 ,[ANTICIPO DE CAJA]
F/2017/3072 ,2017-02-17,476.08,*,[Anonimizado]*,FRA. D400899 PUBLICACION DE ANUNCIO DE LICITACION EN DOG REF. AS-1/2017 ,[ANTICIPO DE CAJA]
F/2017/3074 ,2017-02-17,400.34,*,[Anonimizado]*,FRA. D400900 PUBLICACION DE ANUNCIO DE LICITACIÓN EN DOG REF. VAR-1/2017 ,[ANTICIPO DE CAJA]
F/2017/3075 ,2017-02-17,1632.29,A84554419,MEGAMAN ELECTRICA SA,FACTURA Emit-5 SUBMINISTRACIÓN DE LÁMPARAS PARA A SALA NAUTILUS. MANTEMENTO EDIFICIO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3079 ,2017-02-17,65.45,*,[Anonimizado]*,FAC. A283 CERTIFICACION LITERAL REGISTRO DA PROPIEDADE Nº 4 A CORUÑA PARA A ASESORIA XURIDICA ,[ANTICIPO DE CAJA]
F/2017/3080 ,2017-02-17,1452.0,*,[Anonimizado]*,"FAC. 002/17 ALQUILER DE VIVIENDA SITA EN CALLE PAYO GOMEZ 14 TERCERO, FEBRERO 2017 ",334 - PROMOCIÓN CULTURAL. 
F/2017/3089 ,2017-02-18,1008.33,A41606534,EUROPA PRESS DELEGACIONES SA,DIFUSIÓN DE NOTICIAS AUTONÓMICAS Y LOCALES ,922 - COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE ENTID. LOCALES 
F/2017/3090 ,2017-02-19,440.39,A80500200,GRANDES ALMACENES FNAC ESPAÑA SA,"FRA. E-17-17-0000034, FONDOS PARA BIBLIOTECA INFANTIL E XUVENIL ",[ANTICIPO DE CAJA]
F/2017/3092 ,2017-02-20,14.52,B15048036,EFECTOS NAVALES POMBO SL,X700 GRAMOS DE KLIGERIT JUNTAS ( ACUARIUM FINISTERRAE  RETIRO FRANCISCO LOPEZ 32.828.766-S    ) ,[ANTICIPO DE CAJA]
F/2017/3093 ,2017-02-20,12747.86,B36836161,LHYP ASLYM LIMPIEZAS E HIGIENE PROFESIONAL SL,"FAC. 1:A:17/83, SERVICIO DE LIMPIEZA DE LA ESTACIÓN DE AUTOBUSES, ENERO 2017 ",440 - ADMINISTRACIÓN GENERAL DEL TRANSPORTE. 
F/2017/3094 ,2017-02-20,12747.86,B36836161,LHYP ASLYM LIMPIEZAS E HIGIENE PROFESIONAL SL,"FAC. 1:A:16/1883, SERVICIO DE LIMPIEZA DE LA ESTACIÓN DE AUTOBUSES, DICIEMBRE 2016 ",440 - ADMINISTRACIÓN GENERAL DEL TRANSPORTE. 
F/2017/3095 ,2017-02-20,939.69,F70008628,PEGADAS S COOP GALEGA,"FAC. 170109, MOCHILAS CON RODAS SERIGRAFIADAS PARA PRÉSTAMOS DE LOTES ÁS VISITAS ESCOLARES ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/3096 ,2017-02-20,172.43,B15470008,DITENOR S L,Fact. 2 / 270016 Reparación de la guillotina de Reprografía ,[ANTICIPO DE CAJA]
F/2017/3097 ,2017-02-20,115.43,J15112915,FERRETERIA LA PALLOZA SCP,"FAC. 201700045, SUBMINISTRO DE MATERIAL DIVERSO PARA CENTROS CIVICOS MUNICIPAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3098 ,2017-02-20,7.99,J15112915,FERRETERIA LA PALLOZA SCP,FAC. 201700046 SUBMINISTRACION DE PROTECTORES DE ENCHUFES ELECTRICOS PARA A CASA DE ACOLLIDA ,231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3101 ,2017-02-20,219.49,J15112915,FERRETERIA LA PALLOZA SCP,"FAC. 201700042, MATERIAL DE FERRETERÍA PARA EXPOSICIÓN AIRIÑOS AIRES, ROSALÍA (XURXO LOBATO) ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/3103 ,2017-02-20,2601.5,*,[Anonimizado]*,Fact. 0B-17 Reparación del reloj de As Lagoas ,[ANTICIPO DE CAJA]
F/2017/3104 ,2017-02-20,58.24,*,[Anonimizado]*,"FAC. SMB_03, FONDOS PARA BIBLIOTECAS MUNICIPAIS ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/3105 ,2017-02-20,56.0,*,[Anonimizado]*,"FAC. 1 , XANEIRO, SUBMINISTRO DE PRENSA PARA CENTRO CIVICO DE SAN DIEGO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3107 ,2017-02-20,189.6,B15540842,LAFUGA SPAZIO SL,"FRA. Emit- 1, REPARACION DE BICICLETAS ELECTRICAS, PARQUE MOVIL  ",920 - ADMINISTRACIÓN GENERAL . 
